;year;language;geonames_name;geonames_country;geonames_id;geonames_lat;geonames_lng;weight;country_codes;germany;map_year;region_country_name;pozn.
10496;1982;por;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
25608;1982;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1960;United States;
19875;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
3829;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
17840;1982;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
3830;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
12600;1982;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;West Germany;1960;West Germany;
10493;1982;ita;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
7782;1982;bos;Sarajevo;Bosnia and Herzegovina;3191281;43.84864;18.35644;1.0;BIH;;1960;Bosnia and Herzegovina;
10491;1982;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
1803;1982;ger;Waldbrunn;Germany;3208129;50.51875;8.10812;1.0;DEU;West Germany;1960;West Germany;
12808;1982;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1960;Croatia;
17581;1982;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
10503;1982;spa;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
21260;1982;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
24153;1982;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;0.2;CHE;;1960;Switzerland ger;
25863;1982;fre;Alfortville;France;3038213;48.80575;II.04;0.5;FRA;;1960;France;
25862;1982;fre;Paris;France;2988507;48.85341;II.88;0.5;FRA;;1960;France;
6843;1982;eng;Oxford;United Kingdom;2640729;51.75222;-1.25596;0.5;GBR;;1960;United Kingdom;
24598;1982;eng;Bolton;United Kingdom;2655237;53.58333;-2.43333;0.5;GBR;;1960;United Kingdom;
3156;1982;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
842;1982;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
10516;1982;est;Tallinn;Estonia;588409;59.43696;24.75353;1.0;EST;;1960;Estonia;
2452;1982;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;West Germany;1960;West Germany;
5174;1982;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
25538;1982;eng;Vancouver;Canada;6173331;49.24966;-123.11934;0.5;CAN;;1960;Canada;
25539;1982;eng;Cardiff;United Kingdom;2653822;51.48;-3.18;0.5;GBR;;1960;United Kingdom;
3058;1982;rum;Cluj-Napoca;Romania;681290;46.76667;23.VI;1.0;ROU;;1960;Romania;
5215;1982;spa;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
24577;1982;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;0.3333333333333333;SVN;;1960;Slovenia;
24575;1982;slv;Murska Sobota;Slovenia;3194648;46.6625;16.16639;0.3333333333333333;SVN;;1960;Slovenia;
24152;1982;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.2;DEU;West Germany;1960;West Germany;East Germany
22892;1982;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1960;Austria;
25555;1982;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1960;Austria;
25556;1982;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;0.5;DEU;;1960;West Germany;
22891;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;0.5;DEU;West Germany;1960;West Germany;East Germany
8006;1982;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;West Germany;1960;West Germany;
19221;1982;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1960;Hungary;
19220;1982;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1960;Hungary;
25562;1982;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;West Germany;1960;West Germany;
7729;1982;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1960;United States;
19819;1982;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
24576;1982;slv;Maribor;Slovenia;3195506;46.55472;15.64667;0.3333333333333333;SVN;;1960;Slovenia;
6844;1982;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1960;United States;
23626;1982;ger;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1960;Czech Republic;
1796;1982;ger;Waldbrunn;Germany;3208129;50.51875;8.10812;1.0;DEU;West Germany;1960;West Germany;
1694;1982;spa;Madrid;Spain;3117735;40.4165;-3.70256;1.0;ESP;;1960;Spain;
3267;1982;ita;Brescia;Italy;3181554;45.53558;10.21472;1.0;ITA;;1960;Italy;
12745;1982;gre;Athens;Greece;264371;37.98376;23.72784;1.0;GRC;;1960;Greece;
3887;1982;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1960;Hungary;
11267;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
17777;1982;dan;VÌrløse;Denmark;2617626;55.78251;12.36856;1.0;DNK;;1960;Denmark;
24013;1982;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1960;United Kingdom;
20017;1982;ger;Reinbek;Germany;2848845;53.51703;X.88;1.0;DEU;West Germany;1960;West Germany;
25749;1982;ger;Hanau;Germany;2911007;50.13423;8.91418;0.5;DEU;West Germany;1960;West Germany;
27108;1982;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
25748;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;0.5;DEU;West Germany;1960;West Germany;East Germany
20035;1982;ger;Hamburg;Germany;2911298;53.55073;9.99302;1.0;DEU;West Germany;1960;West Germany;
2541;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
2527;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
3038;1982;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
27127;1982;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
2540;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
6636;1982;pol;Katowice;Poland;3096472;50.25841;19.02754;1.0;POL;;1960;Poland;
17727;1982;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;West Germany;1960;West Germany;
19056;1982;slo;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
11292;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
9852;1982;ita;Casale Monferrato;Italy;3180208;45.13338;VIII.25;1.0;ITA;;1960;Italy;
26522;1982;ger;WilhelmshÜhe;Germany;2808679;51.31066;9.43116;1.0;DEU;West Germany;1960;West Germany;
6642;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
11307;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;West Germany;1960;West Germany;East Germany
3017;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
12751;1982;gre;Athens;Greece;264371;37.98376;23.72784;1.0;GRC;;1960;Greece;
11350;1982;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
17685;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;West Germany;1960;West Germany;East Germany
23627;1982;ger;Hanau;Germany;2911007;50.13423;8.91418;0.5;DEU;West Germany;1960;West Germany;
1646;1982;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
10490;1982;fre;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
10489;1982;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
16409;1982;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;1.0;CHE;;1960;Switzerland ger;
24357;1982;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
12789;1982;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1960;Croatia;
24356;1982;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
14095;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
22668;1982;eng;Oberlin;United States;5165445;41.29394;-82.21738;1.0;USA;;1960;United States;
6705;1982;cat;Sant Boi de Llobregat;Spain;3110834;41.34357;2.03659;1.0;ESP;;1960;Spain;
25769;1982;heb;Jerusalem;Israel;281184;31.76904;35.21633;1.0;ISR;;1960;Israel;
1797;1982;ger;Waldbrunn;Germany;3208129;50.51875;8.10812;1.0;DEU;West Germany;1960;West Germany;
3251;1982;ger;The Hague;Netherlands;2747373;52.07667;4.29861;1.0;NLD;;1960;Netherlands;
27231;1982;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1960;United States;
25767;1982;heb;Tel Aviv;Israel;293397;32.08088;34.78057;1.0;ISR;;1960;Israel;
3288;1982;swe;Malmo;Sweden;2692969;55.60587;13.00073;0.3333333333333333;SWE;;1960;Sweden;
22926;1982;ger;Freiburg im Breisgau;Germany;2925177;47.9959;7.85222;0.5;DEU;West Germany;1960;West Germany;
3287;1982;swe;Stuttgart;Germany;2825297;48.78232;9.17702;0.3333333333333333;DEU;West Germany;1960;West Germany;
3853;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
19954;1982;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1960;Spain;
17800;1982;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
22927;1982;ger;Reinbek;Germany;2848845;53.51703;X.88;1.0;DEU;West Germany;1960;West Germany;
11907;1982;eng;Memphis;United States;4641239;35.14953;-90.04898;1.0;USA;;1960;United States;
24014;1982;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1960;United States;
12651;1982;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;1.0;DEU;West Germany;1960;West Germany;
3289;1982;swe;Zurich;Switzerland;2657896;47.36667;VIII.55;0.3333333333333333;CHE;;1960;Switzerland;
25864;1982;fre;Paris;France;2988507;48.85341;II.88;0.5;FRA;;1960;France;
24154;1982;ger;Munich;Germany;2867714;48.13743;11.57549;0.2;DEU;West Germany;1960;West Germany;
25865;1982;fre;Alfortville;France;3038213;48.80575;II.04;0.5;FRA;;1960;France;
26910;1982;ger;Vienna;Austria;2761369;48.20849;16.37208;0.3333333333333333;AUT;;1960;Austria;
296;1982;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
16821;1982;ita;Turin;Italy;3165524;45.07049;7.68682;1.0;ITA;;1960;Italy;
7689;1982;swe;Stockholm;Sweden;2673730;59.32938;18.06871;1.0;SWE;;1960;Sweden;
3068;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
7621;1982;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1960;Spain;
2669;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
13681;1982;swe;Stockholm;Sweden;2673730;59.32938;18.06871;1.0;SWE;;1960;Sweden;
7650;1982;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1960;Spain;
3750;1982;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1960;Hungary;
1138;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
3753;1982;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1960;Hungary;
9650;1982;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
301;1982;ger;Hauzenberg;Germany;2908661;48.64957;13.62645;1.0;DEU;West Germany;1960;West Germany;
4993;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
2629;1982;eng;Derby;United Kingdom;2651347;52.92277;-1.47663;1.0;GBR;;1960;United Kingdom;
3732;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
26909;1982;ger;Dßsseldorf;Germany;2934246;51.22172;6.77616;0.3333333333333333;DEU;West Germany;1960;West Germany;
4889;1982;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
8895;1982;jpn;Tokyo;Japan;1850147;35.6895;139.69171;1.0;JPN;;1960;Japan;
15238;1982;slo;Toronto;Canada;6167865;43.70011;-79.4163;1.0;CAN;;1960;Canada;
17970;1982;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
17969;1982;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
17973;1982;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
17968;1982;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
241;1982;arm;Yerevan;Armenia;616052;40.18111;44.51361;1.0;ARM;;1960;Armenia;
17980;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
10557;1982;rum;Bucharest;Romania;683506;44.43225;26.10626;1.0;ROU;;1960;Romania;
240;1982;arm;Yerevan;Armenia;616052;40.18111;44.51361;1.0;ARM;;1960;Armenia;
4502;1982;ger;Innsbruck;Austria;2775220;47.26266;11.39454;1.0;AUT;;1960;Austria;
20437;1982;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
2654;1982;jpn;Tokyo;Japan;1850147;35.6895;139.69171;1.0;JPN;;1960;Japan;
24599;1982;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1960;United Kingdom;
26908;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;0.3333333333333333;DEU;West Germany;1960;West Germany;East Germany
11528;1982;rus;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
8883;1982;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1960;Austria;
14654;1982;nor;Oslo;Norway;3143244;59.91273;10.74609;1.0;NOR;;1960;Norway;
16092;1982;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
8100;1982;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1960;Hungary;
1486;1982;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
11051;1982;alb;Pristina;Kosovo;786714;42.67272;21.16688;1.0;SRB;;1960;Serbia;
309;1982;ger;Cologne;Germany;2886242;50.93333;VI.95;1.0;DEU;West Germany;1960;West Germany;
2681;1982;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1960;Spain;
24698;1982;eng;New York;United States;5128581;40.71427;-74.00597;0.25;USA;;1960;United States;
9264;1982;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
11117;1982;dut;Amsterdam;Netherlands;2759794;52.37403;4.88969;1.0;NLD;;1960;Netherlands;
18403;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
15207;1982;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
15629;1982;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1960;Slovenia;
11502;1982;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
8826;1982;ger;Munich;Germany;2867714;48.13743;11.57549;0.5;DEU;West Germany;1960;West Germany;
15579;1982;ger;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1960;Slovenia;
812;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
2606;1982;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
12417;1982;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
25867;1982;fre;Paris;France;2988507;48.85341;II.88;0.5;FRA;;1960;France;
25866;1982;fre;Alfortville;France;3038213;48.80575;II.04;0.5;FRA;;1960;France;
19794;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
8825;1982;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;0.5;CHE;;1960;Switzerland ger;
19779;1982;bul;Sofia;Bulgaria;727011;42.69751;23.32415;1.0;BGR;;1960;Bulgaria;
24699;1982;eng;Markham;Canada;6066513;43.86682;-79.2663;0.25;CAN;;1960;Canada;
16721;1982;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
8141;1982;ita;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1960;Italy;
233;1982;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
9606;1982;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
20861;1982;nor;Oslo;Norway;3143244;59.91273;10.74609;1.0;NOR;;1960;Norway;
24113;1983;rus;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1960;Czech Republic;
3025;1983;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
13640;1983;srp;Belgrade;Serbia;792680;44.80401;20.46513;1.0;SRB;;1960;Serbia;
24702;1983;eng;New York;United States;5128581;40.71427;-74.00597;0.25;USA;;1960;United States;
8906;1983;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
3024;1983;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
23547;1983;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
15030;1983;ger;Hanau;Germany;2911007;50.13423;8.91418;1.0;DEU;West Germany;1960;West Germany;
15565;1983;ger;Ravensburg;Germany;2849802;47.78198;9.61062;1.0;DEU;West Germany;1960;West Germany;
2675;1983;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
3274;1983;spa;Madrid;Spain;3117735;40.4165;-3.70256;1.0;ESP;;1960;Spain;
14398;1983;fin;Helsinki;Finland;658225;60.16952;24.93545;1.0;FIN;;1960;Finland;
24288;1983;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
14401;1983;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
24287;1983;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
22287;1983;eng;Harmondsworth;United Kingdom;6951076;51.48836;-0.47757;0.5;GBR;;1960;United Kingdom;
24114;1983;rus;Moscow;Russia;524901;55.75222;37.61556;0.5;RUS;;1960;Russia;
23548;1983;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
15021;1983;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
24012;1983;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1960;United States;
23922;1983;ger;Weimar;Germany;2812482;50.9803;11.32903;0.5;DEU;East Germany;1960;East Germany;
15475;1983;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;West Germany;1960;West Germany;
3276;1983;spa;Madrid;Spain;3117735;40.4165;-3.70256;1.0;ESP;;1960;Spain;
8269;1983;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
16411;1983;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;1.0;CHE;;1960;Switzerland ger;
9211;1983;dut;Zutphen;Netherlands;2743608;52.13833;6.20139;1.0;NLD;;1960;Netherlands;
13668;1983;swe;Stockholm;Sweden;2673730;59.32938;18.06871;1.0;SWE;;1960;Sweden;
7899;1983;fin;Helsinki;Finland;658225;60.16952;24.93545;1.0;FIN;;1960;Finland;
17087;1983;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
24703;1983;eng;Toronto;Canada;6167865;43.70011;-79.4163;0.25;CAN;;1960;Canada;
22286;1983;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1960;United Kingdom;
3270;1983;spa;Madrid;Spain;3117735;40.4165;-3.70256;1.0;ESP;;1960;Spain;
24704;1983;eng;Harmondsworth;United Kingdom;6951076;51.48836;-0.47757;0.25;GBR;;1960;United Kingdom;
7868;1983;eng;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
24011;1983;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1960;United Kingdom;
24705;1983;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.25;GBR;;1960;United Kingdom;
15054;1983;chi;Beijing;China;1816670;39.9075;116.39723;1.0;CHN;;1960;China;
17086;1983;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
8901;1983;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
14496;1983;dut;Antwerp;Belgium;2803138;51.22047;4.40026;1.0;BEL;;1960;Belgium dut;
3014;1983;pol;Krakow;Poland;3094802;50.06143;19.93658;1.0;POL;;1960;Poland;
22728;1983;pol;Krakow;Poland;3094802;50.06143;19.93658;0.5;POL;;1960;Poland;
23386;1983;fre;Paris;France;2988507;48.85341;II.88;0.5;FRA;;1960;France;
2542;1983;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
3202;1983;dut;The Hague;Netherlands;2747373;52.07667;4.29861;1.0;NLD;;1960;Netherlands;
15470;1983;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;West Germany;1960;West Germany;
15480;1983;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;West Germany;1960;West Germany;
22729;1983;pol;Wroclaw;Poland;3081368;51.1;17.03333;0.5;POL;;1960;Poland;
8687;1983;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
22283;1983;eng;Harmondsworth;United Kingdom;6951076;51.48836;-0.47757;1.0;GBR;;1960;United Kingdom;
17104;1983;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
23387;1983;fre;Montreal;Canada;6077243;45.50884;-73.58781;0.5;CAN;;1960;Canada;
24015;1983;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;0.5;DEU;West Germany;1960;West Germany;
2680;1983;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1960;Spain;
9613;1983;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
1676;1983;ita;Turin;Italy;3165524;45.07049;7.68682;1.0;ITA;;1960;Italy;
16539;1983;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
13944;1983;aze;Baku;Azerbaijan;587084;40.37767;49.89201;1.0;AZE;;1960;Azerbaijan;
1729;1983;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
13898;1983;pol;Katowice;Poland;3096472;50.25841;19.02754;1.0;POL;;1960;Poland;
14096;1983;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
14342;1983;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
16693;1983;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;West Germany;1960;West Germany;
2623;1983;che;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
15636;1983;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1960;Slovenia;
24745;1983;fin;Helsinki;Finland;658225;60.16952;24.93545;0.3333333333333333;FIN;;1960;Finland;
14309;1983;dut;Zwolle;Netherlands;2743477;52.5125;6.09444;1.0;NLD;;1960;Netherlands;
14308;1983;dut;Zwolle;Netherlands;2743477;52.5125;6.09444;1.0;NLD;;1960;Netherlands;
24744;1983;fin;Juva;Finland;655253;61.9;27.85;0.3333333333333333;FIN;;1960;Finland;
2598;1983;spa;Havana;Cuba;3553478;23.13302;-82.38304;1.0;CUB;;1960;Cuba;
2986;1983;rum;Bucharest;Romania;683506;44.43225;26.10626;1.0;ROU;;1960;Romania;
16130;1983;ger;Cologne;Germany;2886242;50.93333;VI.95;1.0;DEU;West Germany;1960;West Germany;
7917;1983;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
16111;1983;ger;Cologne;Germany;2886242;50.93333;VI.95;1.0;DEU;West Germany;1960;West Germany;
16949;1983;ger;Recklinghausen;Germany;2849647;51.61379;7.19738;1.0;DEU;West Germany;1960;West Germany;
24743;1983;fin;Porvoo;Finland;660561;60.39233;25.66507;0.3333333333333333;FIN;;1960;Finland;
24426;1983;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;0.3333333333333333;DEU;West Germany;1960;West Germany;
23194;1983;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
9054;1983;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
22777;1983;ger;Bern;Switzerland;2661552;46.94809;7.44744;0.3333333333333333;CHE;;1960;Switzerland ger;
14340;1983;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
15800;1983;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
